date,PM10,PM2_5
2022-04-03 10:22:02,12.4,5.0
2022-04-03 10:23:02,16.6,5.5
2022-04-03 10:24:03,13.2,4.8
2022-04-03 10:25:03,14.0,4.9
2022-04-03 10:26:03,15.5,7.0
2022-04-03 10:27:03,14.3,5.3
2022-04-03 10:28:03,14.6,5.5
2022-04-03 10:29:03,12.7,5.4
2022-04-03 10:30:03,13.7,5.5
2022-04-03 10:31:03,13.8,5.3
2022-04-03 10:32:03,13.1,5.4
2022-04-03 10:33:03,13.2,5.1
2022-04-03 10:34:03,13.6,5.0
2022-04-03 10:35:03,21.2,6.1
2022-04-03 10:36:03,29.0,7.6
2022-04-03 10:37:03,20.4,6.2
2022-04-03 10:38:03,15.1,6.0
2022-04-03 10:39:03,15.1,5.9
2022-04-03 10:40:03,14.6,5.5
2022-04-03 10:41:03,13.4,5.3
2022-04-03 10:42:03,14.6,5.6
2022-04-03 10:43:03,13.3,5.2
2022-04-03 10:44:03,13.7,5.1
2022-04-03 10:45:03,13.6,5.2
2022-04-03 10:46:03,16.3,5.5
2022-04-03 10:47:03,15.1,5.9
2022-04-03 10:48:03,13.5,6.1
2022-04-03 10:49:03,13.4,5.5
2022-04-03 10:50:03,13.8,5.7
2022-04-03 10:51:03,15.2,6.1
2022-04-03 10:52:03,13.7,6.6
2022-04-03 10:53:03,15.0,5.9
2022-04-03 10:54:03,13.3,5.3
2022-04-03 10:55:03,13.5,5.5
2022-04-03 10:56:03,12.8,6.0
2022-04-03 10:57:03,13.1,5.5
2022-04-03 10:58:03,13.2,5.1
2022-04-03 10:59:03,13.6,5.5
2022-04-03 11:00:03,12.1,5.3
2022-04-03 11:01:03,14.0,5.8
2022-04-03 11:02:03,12.9,6.0
